m,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kg/m2/s,kg/m2/s,kg/m2/s,kg/m2/s,kg/m2/s,kg/m2/s,kg/m2/s,kg/m2/s,kg/m2/s,kg/m2/s,kg/m2/s,kg/m2/s,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,W/m2/K,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
Height,C RHF_105,C RHF_145,C RHF_185,GHF_x05_105,GHF_x10_105,GHF_x15_105,GHF_x22_105,GHF_y05_105,GHF_y10_105,GHF_y15_105,GHF_y22_105,GHF_x05_145,GHF_x10_145,GHF_x15_145,GHF_x22_145,GHF_y05_145,GHF_y10_145,GHF_y15_145,GHF_y22_145,GHF_x05_185,GHF_x10_185,GHF_x15_185,GHF_x22_185,GHF_y05_185,GHF_y10_185,GHF_y15_185,GHF_y22_185,RHF_x05_105,RHF_x22_105,RHF_y05_105,RHF_y22_105,RHF_x05_145,RHF_x22_145,RHF_y05_145,RHF_y22_145,RHF_x05_185,RHF_x22_185,RHF_y05_185,RHF_y22_185,CHF_x05_105,CHF_x22_105,CHF_y05_105,CHF_y22_105,CHF_x05_145,CHF_x22_145,CHF_y05_145,CHF_y22_145,CHF_x05_185,CHF_x22_185,CHF_y05_185,CHF_y22_185,NHF_x05_105,NHF_x22_105,NHF_y05_105,NHF_y22_105,NHF_x05_145,NHF_x22_145,NHF_y05_145,NHF_y22_145,NHF_x05_185,NHF_x22_185,NHF_y05_185,NHF_y22_185,BR_x05_105,BR_x22_105,BR_y05_105,BR_y22_105,BR_x05_145,BR_x22_145,BR_y05_145,BR_y22_145,BR_x05_185,BR_x22_185,BR_y05_185,BR_y22_185,HTC_x05_105,HTC_x22_105,HTC_y05_105,HTC_y22_105,HTC_x05_145,HTC_x22_145,HTC_y05_145,HTC_y22_145,HTC_x05_185,HTC_x22_185,HTC_y05_185,HTC_y22_185,WT_x05_105,WT_x22_105,WT_y05_105,WT_y22_105,WT_x05_145,WT_x22_145,WT_y05_145,WT_y22_145,WT_x05_185,WT_x22_185,WT_y05_185,WT_y22_185,GT_x05_105,GT_x22_105,GT_y05_105,GT_y22_105,GT_x05_145,GT_x22_145,GT_y05_145,GT_y22_145,GT_x05_185,GT_x22_185,GT_y05_185,GT_y22_185,Normal,T_x05_z30_105,T_x22_z30_105,T_x05_z90_105,T_x22_z90_105,T_y05_z30_105,T_y22_z30_105,T_y05_z90_105,T_y22_z90_105,TRMS_x05_z30_105,TRMS_x22_z30_105,TRMS_x05_z90_105,TRMS_x22_z90_105,TRMS_y05_z30_105,TRMS_y22_z30_105,TRMS_y05_z90_105,TRMS_y22_z90_105,W_x05_z30_105,W_x22_z30_105,W_x05_z90_105,W_x22_z90_105,W_y05_z30_105,W_y22_z30_105,W_y05_z90_105,W_y22_z90_105,WRMS_x05_z30_105,WRMS_x22_z30_105,WRMS_x05_z90_105,WRMS_x22_z90_105,WRMS_y05_z30_105,WRMS_y22_z30_105,WRMS_y05_z90_105,WRMS_y22_z90_105,Vel_x05_z30_105,Vel_x22_z30_105,Vel_x05_z90_105,Vel_x22_z90_105,Vel_y05_z30_105,Vel_y22_z30_105,Vel_y05_z90_105,Vel_y22_z90_105,VelRMS_x05_z30_105,VelRMS_x22_z30_105,VelRMS_x05_z90_105,VelRMS_x22_z90_105,VelRMS_y05_z30_105,VelRMS_y22_z30_105,VelRMS_y05_z90_105,VelRMS_y22_z90_105,T_x05_z30_145,T_x22_z30_145,T_x05_z90_145,T_x22_z90_145,T_y05_z30_145,T_y22_z30_145,T_y05_z90_145,T_y22_z90_145,TRMS_x05_z30_145,TRMS_x22_z30_145,TRMS_x05_z90_145,TRMS_x22_z90_145,TRMS_y05_z30_145,TRMS_y22_z30_145,TRMS_y05_z90_145,TRMS_y22_z90_145,W_x05_z30_145,W_x22_z30_145,W_x05_z90_145,W_x22_z90_145,W_y05_z30_145,W_y22_z30_145,W_y05_z90_145,W_y22_z90_145,WRMS_x05_z30_145,WRMS_x22_z30_145,WRMS_x05_z90_145,WRMS_x22_z90_145,WRMS_y05_z30_145,WRMS_y22_z30_145,WRMS_y05_z90_145,WRMS_y22_z90_145,Vel_x05_z30_145,Vel_x22_z30_145,Vel_x05_z90_145,Vel_x22_z90_145,Vel_y05_z30_145,Vel_y22_z30_145,Vel_y05_z90_145,Vel_y22_z90_145,VelRMS_x05_z30_145,VelRMS_x22_z30_145,VelRMS_x05_z90_145,VelRMS_x22_z90_145,VelRMS_y05_z30_145,VelRMS_y22_z30_145,VelRMS_y05_z90_145,VelRMS_y22_z90_145,T_x05_z30_185,T_x22_z30_185,T_x05_z90_185,T_x22_z90_185,T_y05_z30_185,T_y22_z30_185,T_y05_z90_185,T_y22_z90_185,TRMS_x05_z30_185,TRMS_x22_z30_185,TRMS_x05_z90_185,TRMS_x22_z90_185,TRMS_y05_z30_185,TRMS_y22_z30_185,TRMS_y05_z90_185,TRMS_y22_z90_185,W_x05_z30_185,W_x22_z30_185,W_x05_z90_185,W_x22_z90_185,W_y05_z30_185,W_y22_z30_185,W_y05_z90_185,W_y22_z90_185,WRMS_x05_z30_185,WRMS_x22_z30_185,WRMS_x05_z90_185,WRMS_x22_z90_185,WRMS_y05_z30_185,WRMS_y22_z30_185,WRMS_y05_z90_185,WRMS_y22_z90_185,Vel_x05_z30_185,Vel_x22_z30_185,Vel_x05_z90_185,Vel_x22_z90_185,Vel_y05_z30_185,Vel_y22_z30_185,Vel_y05_z90_185,Vel_y22_z90_185,VelRMS_x05_z30_185,VelRMS_x22_z30_185,VelRMS_x05_z90_185,VelRMS_x22_z90_185,VelRMS_y05_z30_185,VelRMS_y22_z30_185,VelRMS_y05_z90_185,VelRMS_y22_z90_185
 5.0000000E-003, 2.4063839E+000, 3.3912176E+000, 4.7686420E+000, 1.7319916E+001, 3.2286395E+001, 3.0173702E+001, 3.1966407E+001, 1.7721925E+001, 2.8595718E+001, 2.8854737E+001, 3.1531150E+001, 2.3007554E+001, 2.9678651E+001, 3.0683699E+001, 3.2864842E+001, 2.2158321E+001, 3.0278545E+001, 2.9313000E+001, 3.5345592E+001, 4.4745501E+001, 3.1617798E+001, 3.3030929E+001, 3.7289557E+001, 4.0744937E+001, 3.0838531E+001, 3.2010801E+001, 4.0120875E+001, 1.2098361E+001, 1.6995439E+001, 1.2213315E+001, 1.5337787E+001, 1.4835455E+001, 1.9556578E+001, 1.4462168E+001, 2.0515089E+001, 2.7044426E+001, 2.4148875E+001, 2.5587153E+001, 2.5227044E+001,-3.5332902E-001, 5.0405514E-001,-2.3202093E-001, 9.3323700E-001, 2.5057135E-001, 3.0415939E-001,-1.1409904E-001, 4.9694063E-001, 6.4708570E-001, 2.0939145E-001, 4.5036564E-001, 3.5151642E-001, 1.1745032E+001, 1.7499494E+001, 1.1981294E+001, 1.6271024E+001, 1.5086026E+001, 1.9860738E+001, 1.4348069E+001, 2.1012030E+001, 2.7691512E+001, 2.4358266E+001, 2.6037519E+001, 2.5578560E+001, 0.0000000E+000, 2.5440872E-002, 0.0000000E+000, 2.1966232E-002, 9.7338570E-004, 2.7194262E-002, 2.8118366E-005, 2.5581574E-002, 2.4632353E-002, 2.8807790E-002, 2.4301573E-002, 2.7282170E-002, 7.6078654E+000, 4.7248394E-001, 7.7095114E+000, 9.5868650E-001, 7.6519973E+000, 2.7822146E-001, 8.2612377E+000, 4.5680852E-001, 6.7640891E-001, 1.9445667E-001, 5.7019833E-001, 3.2479150E-001, 2.4229609E+002, 1.6651992E+002, 2.4627896E+002, 2.3109463E+002, 2.9186320E+002, 1.1351241E+002, 2.9091863E+002, 1.4925365E+002, 2.4577802E+002, 1.0951176E+002, 2.4642961E+002, 1.5234967E+002, 1.9533824E+002, 1.2080491E+003, 2.1504102E+002, 1.1290048E+003, 3.2143016E+002, 1.1829741E+003, 2.7495303E+002, 1.2166231E+003, 1.1843958E+003, 1.1773019E+003, 9.9810816E+002, 1.2248898E+003, 5.0000000E-003, 7.7919342E+002, 3.1453907E+002, 8.6273322E+002, 7.3577029E+002, 7.6366727E+002, 3.4927024E+002, 8.6015660E+002, 7.7501331E+002, 1.5000067E+002, 3.7153941E+002, 2.3436156E+002, 4.2774470E+002, 1.5742172E+002, 3.6045801E+002, 2.3177166E+002, 4.4547379E+002, 2.4500316E+000, 1.2323184E+000, 3.8328517E+000, 2.4708155E+000, 2.3808315E+000, 1.3480737E+000, 3.8560343E+000, 2.5172521E+000, 8.0903822E-001, 6.9527920E-001, 1.2424624E+000, 1.1506418E+000, 7.9798743E-001, 7.6912893E-001, 1.2300140E+000, 1.2303524E+000, 2.4645910E+000, 1.2982961E+000, 3.9136289E+000, 2.6781805E+000, 2.3975349E+000, 1.4334030E+000, 3.9325966E+000, 2.7055925E+000, 7.9062786E-001, 6.9762321E-001, 1.2049367E+000, 1.1346523E+000, 7.7340773E-001, 7.6184313E-001, 1.2001982E+000, 1.2278296E+000, 7.4069388E+002, 4.4765044E+002, 8.0542244E+002, 1.0550113E+003, 7.3617067E+002, 5.5157357E+002, 8.1168328E+002, 1.0696682E+003, 1.4912550E+002, 4.3055937E+002, 2.3025657E+002, 1.8403073E+002, 1.1825805E+002, 4.5180877E+002, 2.2906240E+002, 1.7684329E+002, 2.4100502E+000, 1.3939135E+000, 3.6973330E+000, 2.8118075E+000, 2.4778774E+000, 1.6910449E+000, 3.6288478E+000, 2.9005823E+000, 7.6571026E-001, 7.1492036E-001, 1.1117649E+000, 1.2723205E+000, 7.5382736E-001, 8.3034296E-001, 1.1641413E+000, 1.3925178E+000, 2.4276684E+000, 1.4602249E+000, 3.7591818E+000, 3.0001396E+000, 2.4837414E+000, 1.7637025E+000, 3.6983416E+000, 3.1211387E+000, 7.4325235E-001, 7.1085171E-001, 1.0923004E+000, 1.2034038E+000, 7.3976384E-001, 8.1974876E-001, 1.1344780E+000, 1.3133433E+000, 7.3649865E+002, 7.3975442E+002, 7.6098986E+002, 1.0010434E+003, 7.0366665E+002, 9.1266087E+002, 7.4111135E+002, 9.8243379E+002, 1.5797467E+002, 4.0993501E+002, 1.9998035E+002, 1.7104747E+002, 1.2770245E+002, 3.0144627E+002, 2.1359765E+002, 1.9445246E+002, 2.3934391E+000, 1.7052723E+000, 3.4207291E+000, 2.8864418E+000, 2.4193220E+000, 2.0216898E+000, 3.1952839E+000, 3.0168411E+000, 7.3085092E-001, 7.3606522E-001, 1.0169430E+000, 1.2420960E+000, 6.9696844E-001, 7.0659586E-001, 1.0144141E+000, 1.1907774E+000, 2.4168455E+000, 1.7428586E+000, 3.4856465E+000, 3.0610301E+000, 2.4323838E+000, 2.0798198E+000, 3.2525389E+000, 3.1597449E+000, 7.1095347E-001, 7.1887288E-001, 9.8996410E-001, 1.2068787E+000, 6.8013973E-001, 6.8428339E-001, 9.9346649E-001, 1.1568940E+000
 1.5000000E-002, 2.4221352E+000, 3.4259275E+000, 4.8310123E+000, 2.0145085E+001, 3.3100228E+001, 3.2955294E+001, 3.2464144E+001, 2.0897263E+001, 2.7644756E+001, 3.1961686E+001, 3.3551098E+001, 3.0682718E+001, 2.9897173E+001, 3.4116009E+001, 3.4164302E+001, 2.8016678E+001, 3.1108048E+001, 3.2688698E+001, 3.7254130E+001, 5.0841178E+001, 3.2409493E+001, 3.6033199E+001, 4.0299617E+001, 5.0340413E+001, 3.2352426E+001, 3.5384193E+001, 4.2663560E+001, 1.3767232E+001, 1.8268592E+001, 1.3889119E+001, 1.8569179E+001, 1.9358512E+001, 2.1161525E+001, 1.9496308E+001, 2.3456297E+001, 3.1518163E+001, 2.6594625E+001, 3.1738243E+001, 2.8015635E+001,-4.6415691E-001, 4.2798958E-001,-1.5651783E-001, 5.6927743E-001, 3.3555949E-001, 2.8356834E-001, 9.0942089E-002, 3.6625875E-001, 6.4172099E-001, 2.2091044E-001, 6.0647270E-001, 2.8683031E-001, 1.3303075E+001, 1.8696582E+001, 1.3732601E+001, 1.9138457E+001, 1.9694072E+001, 2.1445093E+001, 1.9587250E+001, 2.3822556E+001, 3.2159884E+001, 2.6815535E+001, 3.2344716E+001, 2.8302466E+001, 0.0000000E+000, 2.5419295E-002, 0.0000000E+000, 2.4546339E-002, 1.9400155E-002, 2.7161783E-002, 2.2694385E-002, 2.6278169E-002, 2.5329266E-002, 2.8775759E-002, 2.5703547E-002, 2.7845455E-002, 7.8975750E+000, 4.4206370E-001, 8.1082451E+000, 5.6581738E-001, 7.8419672E-001, 2.7917806E-001, 3.0377590E-001, 3.5542779E-001, 6.4106564E-001, 2.1337978E-001, 6.0971482E-001, 2.8011610E-001, 2.7152114E+002, 1.8249468E+002, 2.7828631E+002, 1.9249537E+002, 2.7337952E+002, 1.3457738E+002, 2.3691909E+002, 1.4875761E+002, 2.6739895E+002, 1.3974316E+002, 2.4817192E+002, 1.6720763E+002, 2.1165208E+002, 1.1121071E+003, 2.5514046E+002, 1.1374350E+003, 6.3319412E+002, 1.1136417E+003, 4.9906189E+002, 1.1402290E+003, 1.2442997E+003, 1.1629934E+003, 1.2356844E+003, 1.1779361E+003, 1.5000000E-002, 9.6609507E+002, 2.9260049E+002, 9.6416574E+002, 7.3637527E+002, 9.3679500E+002, 3.0660802E+002, 9.6089203E+002, 7.0824555E+002, 2.2429891E+002, 3.7024900E+002, 2.7205604E+002, 4.5511194E+002, 2.1835850E+002, 3.5875568E+002, 2.6712523E+002, 4.6232593E+002, 3.1901686E+000, 1.1530407E+000, 4.8800404E+000, 2.8286061E+000, 3.1180692E+000, 1.2132067E+000, 4.8891662E+000, 2.7712167E+000, 8.4982723E-001, 7.2795632E-001, 1.3744933E+000, 1.1942747E+000, 8.6160574E-001, 8.0291011E-001, 1.3134201E+000, 1.3083923E+000, 3.1983188E+000, 1.2393862E+000, 4.9601841E+000, 3.0436121E+000, 3.1259809E+000, 1.3266170E+000, 4.9721824E+000, 2.9886971E+000, 8.3672945E-001, 7.2605154E-001, 1.3431208E+000, 1.1698949E+000, 8.4409034E-001, 7.9136471E-001, 1.2812336E+000, 1.2889947E+000, 9.4483873E+002, 3.9856587E+002, 9.2085156E+002, 1.0662500E+003, 9.2603345E+002, 5.1185769E+002, 9.2044751E+002, 1.0775825E+003, 2.3826840E+002, 4.2536998E+002, 2.5788265E+002, 3.0568561E+002, 2.0945673E+002, 4.6372149E+002, 2.6213096E+002, 3.2918963E+002, 3.1961548E+000, 1.3247829E+000, 4.7249247E+000, 3.3864954E+000, 3.1215871E+000, 1.6553224E+000, 4.6099666E+000, 3.4672035E+000, 8.1180220E-001, 7.2495262E-001, 1.2389710E+000, 1.2927587E+000, 8.1986393E-001, 8.8073948E-001, 1.2655173E+000, 1.4160005E+000, 3.2074475E+000, 1.3981818E+000, 4.7940810E+000, 3.5824305E+000, 3.1247995E+000, 1.7469210E+000, 4.6795218E+000, 3.6734683E+000, 7.9831369E-001, 7.1251338E-001, 1.2136320E+000, 1.2411505E+000, 8.0303701E-001, 8.6617574E-001, 1.2313412E+000, 1.3586544E+000, 9.4756151E+002, 5.7518169E+002, 8.7077170E+002, 1.0319619E+003, 8.6839997E+002, 7.5209281E+002, 8.4302433E+002, 1.0041396E+003, 2.3529264E+002, 4.4193575E+002, 2.2926652E+002, 2.7703450E+002, 1.9003763E+002, 4.3912443E+002, 2.4435883E+002, 2.8335511E+002, 3.2499066E+000, 1.6204254E+000, 4.4853369E+000, 3.5355319E+000, 2.9991565E+000, 1.9766183E+000, 4.2227212E+000, 3.7704811E+000, 7.2554473E-001, 7.2455290E-001, 1.0876732E+000, 1.3070570E+000, 7.0626611E-001, 8.1004963E-001, 1.1008856E+000, 1.2537931E+000, 3.2727232E+000, 1.6748609E+000, 4.5411546E+000, 3.7278210E+000, 3.0094980E+000, 2.0433925E+000, 4.2762214E+000, 3.9337458E+000, 7.1344856E-001, 7.1004119E-001, 1.0646891E+000, 1.2611261E+000, 6.8620105E-001, 7.8698099E-001, 1.0746561E+000, 1.1978912E+000
 2.5000000E-002, 2.4414733E+000, 3.4588700E+000, 4.8845745E+000, 2.3221219E+001, 3.2214241E+001, 3.4470365E+001, 3.2480993E+001, 2.5169796E+001, 2.7219076E+001, 3.3508251E+001, 3.1454653E+001, 3.9849218E+001, 3.0073454E+001, 3.5907888E+001, 3.3921028E+001, 3.6896124E+001, 3.0974880E+001, 3.4135697E+001, 3.7762020E+001, 5.0888378E+001, 3.3017784E+001, 3.7676164E+001, 4.0140072E+001, 5.3787813E+001, 3.2889238E+001, 3.6964586E+001, 4.2752856E+001, 1.5360406E+001, 1.8298518E+001, 1.6177046E+001, 1.7654790E+001, 2.5398431E+001, 2.0921366E+001, 2.4453589E+001, 2.3459452E+001, 3.3075984E+001, 2.6656304E+001, 3.4652045E+001, 2.7852554E+001,-1.8966531E-001, 4.4441958E-001, 2.0508194E-001, 5.2763468E-001, 4.0027328E-001, 2.9162938E-001, 2.6905154E-001, 4.1073907E-001, 4.2326105E-001, 2.1904869E-001, 5.1661967E-001, 3.0762963E-001, 1.5170741E+001, 1.8742938E+001, 1.6382128E+001, 1.8182425E+001, 2.5798705E+001, 2.1212996E+001, 2.4722640E+001, 2.3870191E+001, 3.3499245E+001, 2.6875353E+001, 3.5168664E+001, 2.8160184E+001, 3.2131731E-003, 2.5352574E-002, 1.3302720E-002, 2.4139802E-002, 2.4891609E-002, 2.7068301E-002, 2.5206125E-002, 2.6031338E-002, 2.6483534E-002, 2.8715488E-002, 2.6732700E-002, 2.7769963E-002, 5.9852106E+000, 4.4190565E-001, 1.7244401E+000, 5.4860226E-001, 4.7753154E-001, 2.7986193E-001, 3.6349343E-001, 3.9055978E-001, 4.3612712E-001, 2.0882385E-001, 5.1517149E-001, 2.9593173E-001, 2.9597790E+002, 1.6993417E+002, 2.8136536E+002, 1.9346495E+002, 2.1985564E+002, 1.2377453E+002, 2.0312676E+002, 1.5049378E+002, 2.6240324E+002, 1.2833681E+002, 2.5989597E+002, 1.6798862E+002, 2.6586643E+002, 1.1396769E+003, 4.1767463E+002, 1.0381525E+003, 1.0265528E+003, 1.1343650E+003, 9.1685127E+002, 1.1748824E+003, 1.1727722E+003, 1.1647198E+003, 1.2498775E+003, 1.1924355E+003, 2.5000000E-002, 1.0297578E+003, 2.3508934E+002, 1.0032249E+003, 6.9085250E+002, 9.7016272E+002, 2.5301752E+002, 9.9339526E+002, 6.5506929E+002, 2.4585747E+002, 3.1394055E+002, 2.9044935E+002, 4.6878273E+002, 2.4793241E+002, 3.3226458E+002, 2.9063314E+002, 4.7931056E+002, 3.2809477E+000, 9.6952303E-001, 5.1674464E+000, 2.7694933E+000, 3.2386684E+000, 9.8333085E-001, 5.1438408E+000, 2.6888982E+000, 8.8533088E-001, 6.4423441E-001, 1.3447552E+000, 1.2224399E+000, 8.6745621E-001, 7.4530200E-001, 1.2897335E+000, 1.2896569E+000, 3.3011195E+000, 1.0693579E+000, 5.2560121E+000, 3.0296528E+000, 3.2528736E+000, 1.1299949E+000, 5.2369746E+000, 2.9421482E+000, 8.5380950E-001, 6.4735574E-001, 1.3115148E+000, 1.1953206E+000, 8.3850033E-001, 7.1948598E-001, 1.2518147E+000, 1.2483987E+000, 9.8098287E+002, 2.9726544E+002, 9.6326712E+002, 9.5805627E+002, 9.9265674E+002, 3.8584993E+002, 9.6193978E+002, 9.8735324E+002, 2.6914303E+002, 3.4804109E+002, 2.6669833E+002, 3.8586122E+002, 2.3373248E+002, 4.0769551E+002, 2.6466333E+002, 3.9901708E+002, 3.1975767E+000, 1.0564946E+000, 4.9759645E+000, 3.2997451E+000, 3.2215709E+000, 1.3620693E+000, 4.9005348E+000, 3.4043933E+000, 8.1528009E-001, 6.3578187E-001, 1.2511962E+000, 1.2495611E+000, 8.4963943E-001, 8.2869185E-001, 1.2590584E+000, 1.3599910E+000, 3.2131994E+000, 1.1473770E+000, 5.0526874E+000, 3.5322296E+000, 3.2328317E+000, 1.4740908E+000, 4.9780380E+000, 3.6252556E+000, 7.9039020E-001, 6.2001644E-001, 1.2195703E+000, 1.2020472E+000, 8.1760692E-001, 7.9328056E-001, 1.2208175E+000, 1.3081194E+000, 9.8175872E+002, 3.9353504E+002, 9.4182633E+002, 9.5984514E+002, 9.3323439E+002, 5.0641236E+002, 9.1576019E+002, 9.6687460E+002, 2.5312197E+002, 3.9529506E+002, 2.4197659E+002, 3.5296385E+002, 2.2519748E+002, 4.2380022E+002, 2.5345607E+002, 3.4029463E+002, 3.2259634E+000, 1.2436442E+000, 4.7788534E+000, 3.3905234E+000, 3.0386258E+000, 1.5418765E+000, 4.6069375E+000, 3.7447103E+000, 7.2347136E-001, 6.7000084E-001, 1.0464339E+000, 1.2732381E+000, 6.9464981E-001, 8.3571492E-001, 1.0754332E+000, 1.2577653E+000, 3.2425400E+000, 1.3267960E+000, 4.8419880E+000, 3.6176043E+000, 3.0491519E+000, 1.6325547E+000, 4.6686010E+000, 3.9450747E+000, 7.0047894E-001, 6.5741175E-001, 1.0171870E+000, 1.2148432E+000, 6.7202949E-001, 8.0801637E-001, 1.0440833E+000, 1.1925422E+000
